t,MV,MVP,MVI,MVD,SP,PV,DV,Man
2.500000000000000000e+01,9.824266366797050409e+01,1.180903228994079655e+02,-3.038363290979081199e+01,-5.884614856482797316e-05,5.500000000000000000e+01,3.597999999999999687e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,9.827804997051215707e+01,1.170969237582983169e+02,-2.967638448765042725e+01,-3.621383954443050356e-05,5.500000000000000000e+01,3.614000000000000057e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,9.747455208895021883e+01,1.152963878150371073e+02,-2.898001104124815086e+01,-6.563501629834631675e-05,5.500000000000000000e+01,3.642999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,9.664073938826884103e+01,1.134958518717758977e+02,-2.829451257058398284e+01,-6.563608876823215127e-05,5.500000000000000000e+01,3.671999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,9.634002822441465241e+01,1.122541029453888370e+02,-2.761651408318747514e+01,-4.526701067002231887e-05,5.500000000000000000e+01,3.692000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,9.607723694641960321e+01,1.110744414653211578e+02,-2.694564057989524386e+01,-4.300303726590602005e-05,5.500000000000000000e+01,3.710999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,9.535414570535853329e+01,1.094601678610180073e+02,-2.628451705485097278e+01,-5.884557106785813892e-05,5.500000000000000000e+01,3.736999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,9.423164533724019520e+01,1.074733695787987386e+02,-2.563539350303495823e+01,-7.242553398969805262e-05,5.500000000000000000e+01,3.768999999999999773e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,9.470732023132383404e+01,1.071008449008826062e+02,-2.498851994619924000e+01,-1.358202550296162815e-05,5.500000000000000000e+01,3.775000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,9.391837461620745842e+01,1.054865712965794557e+02,-2.435139636761148196e+01,-5.884449860398660424e-05,5.500000000000000000e+01,3.800999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,9.310755143056540817e+01,1.038722976922762768e+02,-2.372402276727168058e+01,-5.884614852573557306e-05,5.500000000000000000e+01,3.827000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,9.271284820040520458e+01,1.026926362122085976e+02,-2.310377415103615917e+01,-4.300353225686262272e-05,5.500000000000000000e+01,3.846000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,9.248775380246077304e+01,1.016992370710989775e+02,-2.248952552141476602e+01,-3.621326204445175079e-05,5.500000000000000000e+01,3.861999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,9.162205169833478635e+01,1.000849634667957844e+02,-2.188502687004132952e+01,-5.884532356486155960e-05,5.500000000000000000e+01,3.888000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
