t,MV,PV,DV
1.210000000000000000e+02,6.099653552576024396e+01,4.367999999999999972e+01,1.000000000000000000e+01
1.220000000000000000e+02,6.017175398415241006e+01,4.388000000000000256e+01,1.000000000000000000e+01
1.230000000000000000e+02,6.121344540443383409e+01,4.378000000000000114e+01,1.000000000000000000e+01
1.240000000000000000e+02,5.982269528321995722e+01,4.407000000000000028e+01,1.000000000000000000e+01
1.250000000000000000e+02,6.004524087313550496e+01,4.410000000000000142e+01,1.000000000000000000e+01
1.260000000000000000e+02,6.001674379206510679e+01,4.417000000000000171e+01,1.000000000000000000e+01
1.270000000000000000e+02,5.986070134987259905e+01,4.425999999999999801e+01,1.000000000000000000e+01
1.280000000000000000e+02,5.963882373312269181e+01,4.435999999999999943e+01,1.000000000000000000e+01
1.290000000000000000e+02,5.966305722290692870e+01,4.442000000000000171e+01,1.000000000000000000e+01
1.300000000000000000e+02,5.962256695648611071e+01,4.449000000000000199e+01,1.000000000000000000e+01
1.310000000000000000e+02,6.020410104587642763e+01,4.446000000000000085e+01,1.000000000000000000e+01
1.320000000000000000e+02,5.959990803579621144e+01,4.461999999999999744e+01,1.000000000000000000e+01
1.330000000000000000e+02,5.961440512523294188e+01,4.467999999999999972e+01,1.000000000000000000e+01
1.340000000000000000e+02,6.000141784205458606e+01,4.467999999999999972e+01,1.000000000000000000e+01
1.350000000000000000e+02,5.995116401816542151e+01,4.475000000000000000e+01,1.000000000000000000e+01
1.360000000000000000e+02,6.033555400267186997e+01,4.475000000000000000e+01,1.000000000000000000e+01
1.370000000000000000e+02,6.034513989343509621e+01,4.481000000000000227e+01,1.000000000000000000e+01
1.380000000000000000e+02,6.053988349367192257e+01,4.484000000000000341e+01,1.000000000000000000e+01
1.390000000000000000e+02,6.048363647261383136e+01,4.490999999999999659e+01,1.000000000000000000e+01
1.400000000000000000e+02,6.148667355789000055e+01,4.481000000000000227e+01,1.000000000000000000e+01
1.410000000000000000e+02,6.105673386119347157e+01,4.493999999999999773e+01,1.000000000000000000e+01
1.420000000000000000e+02,6.062197122638377067e+01,4.507000000000000028e+01,1.000000000000000000e+01
1.430000000000000000e+02,6.080698069148386509e+01,4.510000000000000142e+01,1.000000000000000000e+01
1.440000000000000000e+02,6.074098369275530018e+01,4.517000000000000171e+01,1.000000000000000000e+01
1.450000000000000000e+02,6.036004720808352175e+01,4.528999999999999915e+01,1.000000000000000000e+01
1.460000000000000000e+02,6.091159268022769879e+01,4.525999999999999801e+01,1.000000000000000000e+01
1.470000000000000000e+02,6.046479386363020581e+01,4.539000000000000057e+01,1.000000000000000000e+01
1.480000000000000000e+02,6.038794451932761831e+01,4.546000000000000085e+01,1.000000000000000000e+01
1.490000000000000000e+02,6.055831543816537987e+01,4.549000000000000199e+01,1.000000000000000000e+01
1.500000000000000000e+02,6.010290521928808261e+01,4.561999999999999744e+01,1.000000000000000000e+01
1.510000000000000000e+02,6.007989560343627033e+01,4.567999999999999972e+01,1.000000000000000000e+01
1.520000000000000000e+02,5.999215544267666900e+01,4.575000000000000000e+01,1.000000000000000000e+01
1.530000000000000000e+02,6.033904551133981897e+01,4.575000000000000000e+01,1.000000000000000000e+01
1.540000000000000000e+02,6.012373735962383847e+01,4.584000000000000341e+01,1.000000000000000000e+01
1.550000000000000000e+02,5.984260987448198676e+01,4.593999999999999773e+01,1.000000000000000000e+01
1.560000000000000000e+02,5.980759349645167333e+01,4.600000000000000000e+01,1.000000000000000000e+01
1.570000000000000000e+02,5.970785336221634054e+01,4.607000000000000028e+01,1.000000000000000000e+01
1.580000000000000000e+02,6.023013758379214977e+01,4.603999999999999915e+01,1.000000000000000000e+01
1.590000000000000000e+02,5.937930057975648879e+01,4.622999999999999687e+01,1.000000000000000000e+01
1.600000000000000000e+02,5.989561197175649454e+01,4.620000000000000284e+01,1.000000000000000000e+01
1.610000000000000000e+02,5.966342206923304303e+01,4.628999999999999915e+01,1.000000000000000000e+01
1.620000000000000000e+02,5.917802549535052492e+01,4.642000000000000171e+01,1.000000000000000000e+01
1.630000000000000000e+02,5.987459245148672693e+01,4.635999999999999943e+01,1.000000000000000000e+01
1.640000000000000000e+02,5.963639577240894596e+01,4.645000000000000284e+01,1.000000000000000000e+01
1.650000000000000000e+02,6.014443455108305869e+01,4.642000000000000171e+01,1.000000000000000000e+01
1.660000000000000000e+02,5.984152995742653758e+01,4.652000000000000313e+01,1.000000000000000000e+01
1.670000000000000000e+02,5.953490479207555808e+01,4.661999999999999744e+01,1.000000000000000000e+01
1.680000000000000000e+02,5.947438847101768289e+01,4.667999999999999972e+01,1.000000000000000000e+01
1.690000000000000000e+02,5.941161310238593529e+01,4.674000000000000199e+01,1.000000000000000000e+01
1.700000000000000000e+02,5.947151715587119725e+01,4.678000000000000114e+01,1.000000000000000000e+01
1.710000000000000000e+02,5.940498726897881454e+01,4.684000000000000341e+01,1.000000000000000000e+01
1.720000000000000000e+02,5.989839429166071483e+01,4.681000000000000227e+01,1.000000000000000000e+01
1.730000000000000000e+02,5.958086473038483888e+01,4.690999999999999659e+01,1.000000000000000000e+01
1.740000000000000000e+02,5.950947343251642252e+01,4.696999999999999886e+01,1.000000000000000000e+01
1.750000000000000000e+02,5.943582308814652748e+01,4.703000000000000114e+01,1.000000000000000000e+01
1.760000000000000000e+02,5.948485216589367752e+01,4.707000000000000028e+01,1.000000000000000000e+01
1.770000000000000000e+02,5.922005317712230266e+01,4.715999999999999659e+01,1.000000000000000000e+01
1.780000000000000000e+02,5.988886114216204959e+01,4.710000000000000142e+01,1.000000000000000000e+01
1.790000000000000000e+02,5.981030865080489178e+01,4.715999999999999659e+01,1.000000000000000000e+01
1.800000000000000000e+02,5.985446273843805187e+01,4.720000000000000284e+01,1.000000000000000000e+01
1.810000000000000000e+02,5.995957701282451069e+01,4.722999999999999687e+01,1.000000000000000000e+01
1.820000000000000000e+02,5.968877577412556690e+01,4.732000000000000028e+01,1.000000000000000000e+01
1.830000000000000000e+02,5.935214841305046463e+01,4.742000000000000171e+01,1.000000000000000000e+01
1.840000000000000000e+02,6.001120866340318116e+01,4.735999999999999943e+01,1.000000000000000000e+01
1.850000000000000000e+02,5.948565323288505624e+01,4.749000000000000199e+01,1.000000000000000000e+01
