t,MV,MVP,MVI,MVD,SP,PV,DV,Man
4.600000000000000000e+01,8.225719558556046707e+01,1.202633835205852648e+02,-5.229208592724141624e+01,-4.526676314898090201e-05,5.500000000000000000e+01,3.563000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,8.087642069752816099e+01,1.180903228994079655e+02,-5.157883751848689968e+01,-7.921473172320194519e-05,5.500000000000000000e+01,3.597999999999999687e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,8.085168848846983281e+01,1.172831860972563760e+02,-5.087046409885636677e+01,-2.942488931392384083e-05,5.500000000000000000e+01,3.610999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,8.100466585420969068e+01,1.166623116340628457e+02,-5.016584067085966581e+01,-2.263338164666717537e-05,5.500000000000000000e+01,3.621000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,8.077464710007080839e+01,1.156689124929532255e+02,-4.946721722947709310e+01,-3.621251950538602771e-05,5.500000000000000000e+01,3.636999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,8.034708538216139573e+01,1.144892510128855037e+02,-4.877571877219879326e+01,-4.300270720877949292e-05,5.500000000000000000e+01,3.656000000000000227e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,7.990851296138596638e+01,1.133095895328178244e+02,-4.809134529902477340e+01,-4.300295472681199126e-05,5.500000000000000000e+01,3.675000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,7.958410486830119623e+01,1.122541029453888370e+02,-4.741334681162826570e+01,-3.847649292754556487e-05,5.500000000000000000e+01,3.692000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,7.912498376155384960e+01,1.110744414653211578e+02,-4.674247330833603087e+01,-4.300278973584122896e-05,5.500000000000000000e+01,3.710999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,7.884295294265973553e+01,1.100810423242114950e+02,-4.607759979165793141e+01,-3.621326201738675097e-05,5.500000000000000000e+01,3.727000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,7.836454422160790045e+01,1.089013808441438158e+02,-4.541985125908410481e+01,-4.300270723584416748e-05,5.500000000000000000e+01,3.746000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,7.781376858304156485e+01,1.076596319177567977e+02,-4.476960270977794210e+01,-4.526618563095748110e-05,5.500000000000000000e+01,3.765999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,7.712796225489142898e+01,1.062937080987310168e+02,-4.412760414206620396e+01,-4.979272994826819176e-05,5.500000000000000000e+01,3.788000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,7.718105217371616789e+01,1.056728336355375291e+02,-4.348935556598829777e+01,-2.263412410152733045e-05,5.500000000000000000e+01,3.797999999999999687e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,7.747794677414033515e+01,1.053003089576213966e+02,-4.285335698489068790e+01,-1.358021049100188047e-05,5.500000000000000000e+01,3.803999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,7.652115870536546538e+01,1.036860353533182462e+02,-4.222710838204103823e+01,-5.884449853782522665e-05,5.500000000000000000e+01,3.829999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,7.598992741721195898e+01,1.025063738732505243e+02,-4.160798476329566142e+01,-4.300353219671835712e-05,5.500000000000000000e+01,3.849000000000000199e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,7.582448111917513245e+01,1.016992370710989775e+02,-4.099373613367426827e+01,-2.942356933201441052e-05,5.500000000000000000e+01,3.861999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,7.565240446865718127e+01,1.008921002689473880e+02,-4.038436249317685167e+01,-2.942307431098592916e-05,5.500000000000000000e+01,3.875000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.500000000000000000e+01,7.566121799471883946e+01,1.002712258057538577e+02,-3.977873884431326701e+01,-2.263338158050612643e-05,5.500000000000000000e+01,3.885000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,7.510256890364604487e+01,9.909156432568617845e+01,-3.918024017955396232e+01,-4.300221221781876351e-05,5.500000000000000000e+01,3.903999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
