t,MV,MVP,MVI,MVD,SP,PV,DV,Man
4.500000000000000000e+01,8.242895906438889142e+01,9.648389158027336521e+01,-2.825634800598439611e+01,-1.358103549999370453e-05,5.500000000000000000e+01,3.946000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.600000000000000000e+01,8.109736485383444915e+01,9.449709329805409652e+01,-2.768559927931543285e+01,-7.242388399276900761e-05,5.500000000000000000e+01,3.978000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,7.993578072141087887e+01,9.269655735479288694e+01,-2.712572552838457796e+01,-6.563633623814887528e-05,5.500000000000000000e+01,4.007000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,7.975766027662838553e+01,9.188942055264129749e+01,-2.657072676657769961e+01,-2.942439435002836535e-05,5.500000000000000000e+01,4.020000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,7.894522177077234915e+01,9.046140928729620612e+01,-2.602435298552863330e+01,-5.205538338250808824e-05,5.500000000000000000e+01,4.042999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,7.874437691675596795e+01,8.965427248514461667e+01,-2.548285419360354709e+01,-2.942389929291081878e-05,5.500000000000000000e+01,4.056000000000000227e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,7.834707788715726906e+01,8.866087334403499653e+01,-2.494735538829258914e+01,-3.621276703544730870e-05,5.500000000000000000e+01,4.071999999999999886e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,7.731524606372636299e+01,8.704659973973186027e+01,-2.442160656122958784e+01,-5.884532354681573272e-05,5.500000000000000000e+01,4.097999999999999687e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,7.714455270989006408e+01,8.630155038389959543e+01,-2.390035772412718273e+01,-2.716091589777703481e-05,5.500000000000000000e+01,4.110000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,7.646620592897045299e+01,8.505980145751257737e+01,-2.338660887029243796e+01,-4.526560816105238918e-05,5.500000000000000000e+01,4.129999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,7.583965859721386948e+01,8.388013997744485550e+01,-2.287998500056197315e+01,-4.300303721478293317e-05,5.500000000000000000e+01,4.149000000000000199e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,7.476575405774660510e+01,8.226586637314170503e+01,-2.238311110907946500e+01,-5.884557106785627545e-05,5.500000000000000000e+01,4.175000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,7.492862554236617711e+01,8.189334169522558682e+01,-2.188848721257725671e+01,-1.358153048192945713e-05,5.500000000000000000e+01,4.181000000000000227e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,7.383730404305740080e+01,8.027906809092243634e+01,-2.140361329432300508e+01,-5.884449858594194288e-05,5.500000000000000000e+01,4.207000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,7.317109598544057292e+01,7.909940661085475710e+01,-2.092586436017302987e+01,-4.300353219671850620e-05,5.500000000000000000e+01,4.225999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,7.262039951675237148e+01,7.804392002342575552e+01,-2.045449041180056682e+01,-3.847649294859567531e-05,5.500000000000000000e+01,4.242999999999999972e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,7.237351763261823123e+01,7.729887066759354752e+01,-1.998761645338869997e+01,-2.716017340682719110e-05,5.500000000000000000e+01,4.254999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,7.162041530814315138e+01,7.605712174120648683e+01,-1.952824247824449344e+01,-4.526560813398849389e-05,5.500000000000000000e+01,4.275000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,7.210726284177590628e+01,7.605712174120648683e+01,-1.906886850310028692e+01,-1.650036026555443861e-09,5.500000000000000000e+01,4.275000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,7.178028211593397145e+01,7.524998493905489738e+01,-1.861436951708006049e+01,-2.942200181403272313e-05,5.500000000000000000e+01,4.288000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.500000000000000000e+01,7.144682686030510865e+01,7.444284813690333635e+01,-1.816474552018381416e+01,-2.942307425384466641e-05,5.500000000000000000e+01,4.300999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,7.154422611998742809e+01,7.407032345898721815e+01,-1.771737151826786416e+01,-1.358045796392438390e-05,5.500000000000000000e+01,4.307000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,7.220011711932640708e+01,7.425658579794527725e+01,-1.726887251886176600e+01,6.789197673357547505e-06,5.500000000000000000e+01,4.303999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,7.104430364663038233e+01,7.264231219364212677e+01,-1.683012349770362803e+01,-5.884375602582337175e-05,5.500000000000000000e+01,4.329999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,7.175150080704227662e+01,7.289066197891953891e+01,-1.638987447989195800e+01,9.050778625682971652e-06,5.500000000000000000e+01,4.325999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,7.177185266491311211e+01,7.245604985468406767e+01,-1.595225045622396820e+01,-1.584228640721729726e-05,5.500000000000000000e+01,4.332999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,7.085154361350244301e+01,7.109012603565832933e+01,-1.552287641415040476e+01,-4.979165737914042637e-05,5.500000000000000000e+01,4.354999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,7.067157539641540609e+01,7.046925157246479898e+01,-1.509725236371067147e+01,-2.263412406243131859e-05,5.500000000000000000e+01,4.364999999999999858e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.300000000000000000e+01,7.173617053127621546e+01,7.109012603565832933e+01,-1.466787832163710803e+01,2.263148397531978889e-05,5.500000000000000000e+01,4.354999999999999716e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,7.011759592750991033e+01,6.904124030711966498e+01,-1.425087925195518501e+01,-7.468579486689212190e-05,5.500000000000000000e+01,4.388000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.500000000000000000e+01,7.017245648896509636e+01,6.866871562920358940e+01,-1.383613017725356009e+01,-1.358210789469251888e-05,5.500000000000000000e+01,4.393999999999999773e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,6.941218436701208816e+01,6.748905414913586753e+01,-1.342850608665621159e+01,-4.300188227797677539e-05,5.500000000000000000e+01,4.413000000000000256e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,6.958105737473884744e+01,6.724070436385845539e+01,-1.302238199271239516e+01,-9.054491134567229702e-06,5.500000000000000000e+01,4.417000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,6.999757250447238732e+01,6.724070436385845539e+01,-1.261625789876857873e+01,-3.300571270342585101e-10,5.500000000000000000e+01,4.417000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,6.903921632412755116e+01,6.587478054483271706e+01,-1.221838378641918865e+01,-4.979107990322026889e-05,5.500000000000000000e+01,4.439000000000000057e+01,1.000000000000000000e+01,0.000000000000000000e+00
