t,MV,PV,DV
2.030000000000000000e+02,5.664534795327062966e+01,5.003000000000000114e+01,1.000000000000000000e+01
2.040000000000000000e+02,5.683174516862604975e+01,5.003000000000000114e+01,1.000000000000000000e+01
2.050000000000000000e+02,5.620607854037509554e+01,5.015999999999999659e+01,1.000000000000000000e+01
2.060000000000000000e+02,5.657500168252263961e+01,5.013000000000000256e+01,1.000000000000000000e+01
2.070000000000000000e+02,5.694501361285834662e+01,5.010000000000000142e+01,1.000000000000000000e+01
2.080000000000000000e+02,5.756600937421884367e+01,5.003000000000000114e+01,1.000000000000000000e+01
2.090000000000000000e+02,5.756497398999295001e+01,5.006000000000000227e+01,1.000000000000000000e+01
2.100000000000000000e+02,5.675079502615368199e+01,5.021999999999999886e+01,1.000000000000000000e+01
2.110000000000000000e+02,5.730486908915455047e+01,5.015999999999999659e+01,1.000000000000000000e+01
2.120000000000000000e+02,5.648691976724322217e+01,5.032000000000000028e+01,1.000000000000000000e+01
2.130000000000000000e+02,5.747449679886333485e+01,5.018999999999999773e+01,1.000000000000000000e+01
2.140000000000000000e+02,5.746744785070032435e+01,5.021999999999999886e+01,1.000000000000000000e+01
2.150000000000000000e+02,5.764670423917021225e+01,5.021999999999999886e+01,1.000000000000000000e+01
2.160000000000000000e+02,5.676405379138287088e+01,5.039000000000000057e+01,1.000000000000000000e+01
2.170000000000000000e+02,5.674957275308440074e+01,5.042000000000000171e+01,1.000000000000000000e+01
2.180000000000000000e+02,5.735858212175696025e+01,5.035000000000000142e+01,1.000000000000000000e+01
2.190000000000000000e+02,5.753294089093878938e+01,5.035000000000000142e+01,1.000000000000000000e+01
2.200000000000000000e+02,5.727006254033894805e+01,5.042000000000000171e+01,1.000000000000000000e+01
2.210000000000000000e+02,5.706703974692537429e+01,5.047999999999999687e+01,1.000000000000000000e+01
2.220000000000000000e+02,5.723655294824240514e+01,5.047999999999999687e+01,1.000000000000000000e+01
2.230000000000000000e+02,5.659401135730919918e+01,5.060999999999999943e+01,1.000000000000000000e+01
2.240000000000000000e+02,5.675866541096362283e+01,5.060999999999999943e+01,1.000000000000000000e+01
2.250000000000000000e+02,5.711068417090216087e+01,5.057999999999999829e+01,1.000000000000000000e+01
2.260000000000000000e+02,5.708903288553135269e+01,5.060999999999999943e+01,1.000000000000000000e+01
2.270000000000000000e+02,5.662901722031782725e+01,5.071000000000000085e+01,1.000000000000000000e+01
2.280000000000000000e+02,5.722716745413614348e+01,5.064000000000000057e+01,1.000000000000000000e+01
2.290000000000000000e+02,5.739065124815729746e+01,5.064000000000000057e+01,1.000000000000000000e+01
2.300000000000000000e+02,5.711689792181936554e+01,5.071000000000000085e+01,1.000000000000000000e+01
2.310000000000000000e+02,5.746518253109041297e+01,5.067999999999999972e+01,1.000000000000000000e+01
2.320000000000000000e+02,5.762717538080414670e+01,5.067999999999999972e+01,1.000000000000000000e+01
2.330000000000000000e+02,5.703959851457448593e+01,5.079999999999999716e+01,1.000000000000000000e+01
2.340000000000000000e+02,5.794670182553985427e+01,5.067999999999999972e+01,1.000000000000000000e+01
2.350000000000000000e+02,5.810867430733043904e+01,5.067999999999999972e+01,1.000000000000000000e+01
2.360000000000000000e+02,5.808327981878105106e+01,5.071000000000000085e+01,1.000000000000000000e+01
2.370000000000000000e+02,5.843155537545847267e+01,5.067999999999999972e+01,1.000000000000000000e+01
2.380000000000000000e+02,5.759411288542396079e+01,5.084000000000000341e+01,1.000000000000000000e+01
2.390000000000000000e+02,5.718796636909555531e+01,5.092999999999999972e+01,1.000000000000000000e+01
2.400000000000000000e+02,5.734061139824802922e+01,5.092999999999999972e+01,1.000000000000000000e+01
2.410000000000000000e+02,5.768063018462835601e+01,5.089999999999999858e+01,1.000000000000000000e+01
