t,MV,PV,DV
1.460000000000000000e+02,8.194493063752726414e+01,5.731000000000000227e+01,5.000000000000000000e+01
1.470000000000000000e+02,8.160843115545985427e+01,5.735000000000000142e+01,5.000000000000000000e+01
1.480000000000000000e+02,8.095813302565829872e+01,5.743999999999999773e+01,5.000000000000000000e+01
1.490000000000000000e+02,8.105404772459937135e+01,5.740999999999999659e+01,5.000000000000000000e+01
1.500000000000000000e+02,8.015162492424401819e+01,5.753999999999999915e+01,5.000000000000000000e+01
1.510000000000000000e+02,7.986901043128558797e+01,5.757000000000000028e+01,5.000000000000000000e+01
1.520000000000000000e+02,7.933538947581833156e+01,5.764000000000000057e+01,5.000000000000000000e+01
1.530000000000000000e+02,7.948626437382611698e+01,5.760000000000000142e+01,5.000000000000000000e+01
1.540000000000000000e+02,7.876410845219400869e+01,5.770000000000000284e+01,5.000000000000000000e+01
1.550000000000000000e+02,7.866288130923467747e+01,5.770000000000000284e+01,5.000000000000000000e+01
1.560000000000000000e+02,7.793698444880985221e+01,5.779999999999999716e+01,5.000000000000000000e+01
1.570000000000000000e+02,7.764461318840575643e+01,5.782999999999999829e+01,5.000000000000000000e+01
1.580000000000000000e+02,7.672645400216120493e+01,5.796000000000000085e+01,5.000000000000000000e+01
1.590000000000000000e+02,7.724013075811301121e+01,5.785999999999999943e+01,5.000000000000000000e+01
1.600000000000000000e+02,7.650821127983748227e+01,5.796000000000000085e+01,5.000000000000000000e+01
1.610000000000000000e+02,7.620984003199430390e+01,5.799000000000000199e+01,5.000000000000000000e+01
1.620000000000000000e+02,7.547307498527653991e+01,5.809000000000000341e+01,5.000000000000000000e+01
1.630000000000000000e+02,7.454518166224546860e+01,5.821999999999999886e+01,5.000000000000000000e+01
1.640000000000000000e+02,7.404967310110849610e+01,5.828000000000000114e+01,5.000000000000000000e+01
1.650000000000000000e+02,7.430147520776364445e+01,5.821999999999999886e+01,5.000000000000000000e+01
1.660000000000000000e+02,7.399331777261797072e+01,5.825000000000000000e+01,5.000000000000000000e+01
1.670000000000000000e+02,7.349666158118688486e+01,5.831000000000000227e+01,5.000000000000000000e+01
1.680000000000000000e+02,7.256050922396769920e+01,5.843999999999999773e+01,5.000000000000000000e+01
1.690000000000000000e+02,7.224414480704726316e+01,5.846999999999999886e+01,5.000000000000000000e+01
1.700000000000000000e+02,7.230142101401196442e+01,5.843999999999999773e+01,5.000000000000000000e+01
1.710000000000000000e+02,7.198502038646958567e+01,5.846999999999999886e+01,5.000000000000000000e+01
1.720000000000000000e+02,7.141764950497793052e+01,5.853999999999999915e+01,5.000000000000000000e+01
1.730000000000000000e+02,7.066026855629024794e+01,5.864000000000000057e+01,5.000000000000000000e+01
1.740000000000000000e+02,7.096104445387584292e+01,5.857000000000000028e+01,5.000000000000000000e+01
1.750000000000000000e+02,6.982771857191605136e+01,5.872999999999999687e+01,5.000000000000000000e+01
1.760000000000000000e+02,7.049992130704848137e+01,5.860000000000000142e+01,5.000000000000000000e+01
1.770000000000000000e+02,6.874080976206666094e+01,5.885999999999999943e+01,5.000000000000000000e+01
1.780000000000000000e+02,6.878351305192782661e+01,5.882999999999999829e+01,5.000000000000000000e+01
1.790000000000000000e+02,6.782784037177448511e+01,5.896000000000000085e+01,5.000000000000000000e+01
1.800000000000000000e+02,6.867880546317491053e+01,5.879999999999999716e+01,5.000000000000000000e+01
1.810000000000000000e+02,6.716204598008724247e+01,5.902000000000000313e+01,5.000000000000000000e+01
1.820000000000000000e+02,6.819817556991142737e+01,5.882999999999999829e+01,5.000000000000000000e+01
1.830000000000000000e+02,6.624303133963540802e+01,5.911999999999999744e+01,5.000000000000000000e+01
1.840000000000000000e+02,6.708803265347616218e+01,5.896000000000000085e+01,5.000000000000000000e+01
1.850000000000000000e+02,6.637731439837163805e+01,5.904999999999999716e+01,5.000000000000000000e+01
1.860000000000000000e+02,6.578820714322181118e+01,5.911999999999999744e+01,5.000000000000000000e+01
1.870000000000000000e+02,6.500907624355285463e+01,5.921999999999999886e+01,5.000000000000000000e+01
1.880000000000000000e+02,6.510070806352132422e+01,5.917999999999999972e+01,5.000000000000000000e+01
1.890000000000000000e+02,6.394451402204034451e+01,5.934000000000000341e+01,5.000000000000000000e+01
